person_id,person_name_en,panel,date,kind,source,title_en,title_zh,summary_en,summary_zh,url
percy-liang,Percy Liang,posts,2026-09-17,x,@percyliang,Glad to see another live training run! Here's how Marin 535B-A23B is doing today: https://t.co/Bc3CcV4FOm Anyone else want to share? https://t.co/S71nmJ4fS3,Glad to see another live training run! Here's how Marin 535B-A23B is doing today: https://t.co/Bc3CcV4FOm Anyone else want to share? https://t.co/S71nmJ4fS3,"Liang posted a live status update on the Marin 535B-A23B training run, part of his push for open, transparent model development.",Percy Liang分享了Marin 535B-A23B训练任务的实时进展，延续他推动开放透明模型开发的一贯立场。,https://x.com/percyliang/status/2100456950660247662
percy-liang,Percy Liang,posts,2026-09-10,paper,arXiv,Data Scarcity and Model Sparsity: Mixtures-of-Experts Overfit More to Repeated Data,Data Scarcity and Model Sparsity: Mixtures-of-Experts Overfit More to Repeated Data,"Co-authored with Stanford and collaborators including Jure Leskovec, this paper shows mixture-of-experts models overfit more than dense transformers when training data must be repeated, relevant to CRFM's work on data-constrained scaling.",该论文由Percy Liang与Jure Leskovec等合作者共同完成，发现在训练数据需要重复使用时，混合专家（MoE）模型比稠密Transformer更容易过拟合，这与CRFM在数据受限扩展方面的研究相关。,https://arxiv.org/abs/2609.11917v1
percy-liang,Percy Liang,posts,2026-09-03,x,@percyliang,"A year ago, David was the only FTE on Marin. Today, thanks to Open Athena, Marin has 10 FTE. Read his post to better understand the context of Marin. And David","A year ago, David was the only FTE on Marin. Today, thanks to Open Athena, Marin has 10 FTE. Read his post to better understand the context of Marin. And David","Noted that Marin, Stanford CRFM's open-source model project, has grown from one full-time engineer a year ago to ten thanks to Open Athena.",他提到，得益于 Open Athena，斯坦福 CRFM 的开源模型项目 Marin 的全职工程师已从一年前的 1 人增长到 10 人。,https://x.com/percyliang/status/2095586788551335943
percy-liang,Percy Liang,posts,2026-09-03,x,@percyliang,Open models gaining momentum. This is incentive-aligned and just makes sense.,Open models gaining momentum. This is incentive-aligned and just makes sense.,Said open models are gaining momentum and that this trend is incentive-aligned and makes sense.,他表示开源模型正在获得越来越多的关注，这一趋势符合激励机制、合乎逻辑。,https://x.com/percyliang/status/2095536773262934448
percy-liang,Percy Liang,posts,2026-09-02,x,@percyliang,"Marin 535B-A23B is 13% through training. This hero run would not be possible without the generous support of the Jen-Hsun and Lori Huang Foundation, which provi","Marin 535B-A23B is 13% through training. This hero run would not be possible without the generous support of the Jen-Hsun and Lori Huang Foundation, which provi","Liang reported the Marin 535B-A23B model is 13% through training, crediting the Huang Foundation's funding for the compute.",Percy Liang报告称Marin 535B-A23B模型的训练已完成13%，这要归功于黄仁勋与劳丽·黄基金会为算力提供的资助。,https://x.com/percyliang/status/2095255747487740401
percy-liang,Percy Liang,posts,2026-09-02,x,@percyliang,"The ""What-If Machine"" is a vivid articulation of what Simile is building. It's not just about forecasting the future passively. It's about understanding how act","The ""What-If Machine"" is a vivid articulation of what Simile is building. It's not just about forecasting the future passively. It's about understanding how act","Liang praised Simile's 'What-If Machine' concept as a way to actively model how interventions change the future, not just forecast it passively.",Percy Liang称赞Simile的“假设机器”理念，认为它不只是被动预测未来，而是主动建模干预行为将如何改变未来。,https://x.com/percyliang/status/2095199439610921028
percy-liang,Percy Liang,posts,2026-08-28,x,@percyliang,"Marin 535B-A23B is ~7% done training, and so far things look on track. Next Tuesday (Sept 1 @ 10 PT), we will have a Zoom panel/discussion where the Marin team","Marin 535B-A23B is ~7% done training, and so far things look on track. Next Tuesday (Sept 1 @ 10 PT), we will have a Zoom panel/discussion where the Marin team","Liang announced that Marin's 535B-parameter mixture-of-experts model is about 7% through training and on track, with a public Zoom panel planned to discuss design decisions.","Liang宣布Marin的5350亿参数混合专家模型训练进度约7%且进展顺利,并计划举行Zoom公开讨论其设计决策。",https://x.com/percyliang/status/2093139094968922440
percy-liang,Percy Liang,posts,2026-08-26,paper,arXiv,Prefix Sliding for efficient test-time scaling,Prefix Sliding for efficient test-time scaling,"Cuts the memory cost of holding long reasoning traces at inference by sliding the prefix, making test-time scaling cheaper.",通过滑动前缀降低推理时保存长推理轨迹的显存开销，使测试时扩展更为廉价。,https://arxiv.org/abs/2608.26070v1
percy-liang,Percy Liang,posts,2026-08-25,x,@percyliang,"The fact that Simile’s first technical blog post is about confidence is notable. Confidence is paramount to simulation. If a coding agent messes up, you can oft","The fact that Simile’s first technical blog post is about confidence is notable. Confidence is paramount to simulation. If a coding agent messes up, you can oft","Liang argued that confidence estimation is central to simulation models, since an agent that can't tell when it's wrong can't repair the error.","Liang认为置信度评估对模拟模型至关重要,因为无法判断自身是否出错的智能体也就无法自我修正。",https://x.com/percyliang/status/2092302845987225809
percy-liang,Percy Liang,posts,2026-08-21,x,@percyliang,"🚢 Marin 535B-A23B started training this week! As usual, the whole process is open. Voyage plan: pretraining (80%) + midtraining (20%) on 18.75T tokens on 11 x G","🚢 Marin 535B-A23B started training this week! As usual, the whole process is open. Voyage plan: pretraining (80%) + midtraining (20%) on 18.75T tokens on 11 x G","Liang announced that Marin's 535B-parameter MoE model began training on 18.75T tokens across 11 GB200 NVL72 clusters, with the process kept fully open.","Liang宣布Marin的5350亿参数MoE模型已在11个GB200 NVL72集群上开始训练18.75万亿个token,全过程保持开放。",https://x.com/percyliang/status/2090918065634684997
percy-liang,Percy Liang,posts,2026-08-05,paper,arXiv,DelusionEval: Measuring Delusion-Linked Behaviors in AI Chatbots,DelusionEval: Measuring Delusion-Linked Behaviors in AI Chatbots,"DelusionEval, a benchmark for whether AI chatbots reinforce delusional thinking, extending his line of standardised evaluation to psychological harm.",DelusionEval 基准，用于衡量 AI 聊天机器人是否会助长妄想性思维，将他的标准化评测路线延伸到心理伤害领域。,https://arxiv.org/abs/2608.05004v1
percy-liang,Percy Liang,posts,2026-07-30,x,@percyliang,"It's time to scale that Simile. Our ambition is to build a foundation model that can predict what anyone will do in any situation. Research-wise, Simile in 2026","It's time to scale that Simile. Our ambition is to build a foundation model that can predict what anyone will do in any situation. Research-wise, Simile in 2026","Liang framed his new venture Simile, a foundation model meant to predict how people will act, as being for simulation what OpenAI was for language models in 2019.",Liang将其新项目Simile(一个旨在预测人类行为的基础模型)类比为2019年OpenAI之于语言模型的地位。,https://x.com/percyliang/status/2082874025999745209
percy-liang,Percy Liang,posts,2026-07-25,x,@percyliang,"The most important word here is *ecosystem*. It's not just about having an open-weight model. Open-weight models are a means to an end. To have a truly strong,","The most important word here is *ecosystem*. It's not just about having an open-weight model. Open-weight models are a means to an end. To have a truly strong,","Liang argued that a genuinely open AI ecosystem needs more than open-weight models, and laid out the additional pieces he thinks are required.","Liang认为真正开放的AI生态系统仅有开放权重模型远远不够,并阐述了还需要哪些要素。",https://x.com/percyliang/status/2081058856474726440
percy-liang,Percy Liang,posts,2026-07-22,x,@percyliang,"⚡! Tokenization is the first thing you do in CS336 (language models from scratch). If Marcel can work his magic for the rest of the LM pipeline, the world will","⚡! Tokenization is the first thing you do in CS336 (language models from scratch). If Marcel can work his magic for the rest of the LM pipeline, the world will",Liang noted that tokenization is the opening topic of his Stanford CS336 course on building language models from scratch.,Liang提到分词是他在斯坦福CS336(从零构建语言模型)课程中讲授的第一个主题。,https://x.com/percyliang/status/2079785356694827141
percy-liang,Percy Liang,posts,2026-07-14,paper,arXiv,Extractable Memorization From First Principles,Extractable Memorization From First Principles,Rebuilds the definition of extractable memorization in language models to fix validity problems that made earlier extraction studies over- and under-state the risk.,重新界定语言模型「可提取记忆」的定义，修正以往提取研究中高估或低估风险的效度问题。,https://arxiv.org/abs/2607.12649v1
percy-liang,Percy Liang,posts,2026-06-30,paper,arXiv,FLARE-AI: Flaw Reporting for AI,FLARE-AI: Flaw Reporting for AI,"FLARE-AI proposes shared infrastructure for reporting flaws in deployed AI systems, co-signed with a broad coalition of safety and policy researchers.",FLARE-AI 提出用于报告已部署 AI 系统缺陷的共享基础设施，由安全与政策领域的众多研究者共同署名。,https://arxiv.org/abs/2606.31567v1
percy-liang,Percy Liang,posts,2026-06-26,paper,arXiv,Economic Evaluations of Language Models,Economic Evaluations of Language Models,"Introduces EconEvals, an open-source suite that assesses how well language models perform economically valuable tasks.",提出开源评测套件 EconEvals，衡量语言模型完成具有经济价值任务的能力。,https://arxiv.org/abs/2607.19375v1
percy-liang,Percy Liang,posts,2026-06-15,paper,arXiv,Fantastic Pretraining Optimizers and Where to Find Them II: Hyperball Optimization,Fantastic Pretraining Optimizers and Where to Find Them II: Hyperball Optimization,"Second instalment of his group's controlled comparison of pretraining optimizers, examining why matrix-based methods lose their edge over AdamW at scale.",其团队预训练优化器对照研究的第二篇，考察矩阵类优化器相对 AdamW 的优势为何随规模扩大而消失。,https://arxiv.org/abs/2606.16899v1
percy-liang,Percy Liang,posts,2026-06-05,x,@percyliang,"There are two types of advances: (i) a singular change that provides 3x and (ii) a series of micro changes that each provide 20%. It is easy to celebrate (i), b","There are two types of advances: (i) a singular change that provides 3x and (ii) a series of micro changes that each provide 20%. It is easy to celebrate (i), b","Liang argued that incremental, compounding improvements matter as much as singular breakthroughs, even though they get less credit.","Liang指出渐进式、持续累积的改进与单一突破性进展同样重要,尽管前者更少获得认可。",https://x.com/percyliang/status/2062919606403313680
percy-liang,Percy Liang,posts,2026-05-27,x,@percyliang,"Here's a simple idea that works surprisingly well: model generates a response, it ""self-verifies"" its own response, and trains on those that pass. No ground tru","Here's a simple idea that works surprisingly well: model generates a response, it ""self-verifies"" its own response, and trains on those that pass. No ground tru","Liang described a self-verification technique where a model trains only on its own generated responses that pass a self-check, without ground-truth answers or external verifiers.","Liang介绍了一种自我验证方法:模型仅使用通过自我检验的自身生成回答进行训练,无需真实答案或外部验证器。",https://x.com/percyliang/status/2059690340324712894
percy-liang,Percy Liang,posts,2026-05-26,paper,arXiv,Algorithmic Monocultures in Hiring,Algorithmic Monocultures in Hiring,"Tests whether employers sharing the same few hiring algorithms systematically screen out the same applicants, part of his algorithmic-accountability work.",研究雇主共用少数几家招聘算法是否会系统性地筛掉同一批求职者，属于他的算法问责研究。,https://arxiv.org/abs/2605.27371v1
percy-liang,Percy Liang,posts,2026-05-24,x,@percyliang,"Not only do we want to train a good model, we want to know it'll be good before we even start training. About a month ago, the Marin team launched a 129B (16B a","Not only do we want to train a good model, we want to know it'll be good before we even start training. About a month ago, the Marin team launched a 129B (16B a","Liang described Marin's practice of preregistering loss predictions for a 129B-parameter MoE run before training, to test whether performance can be forecast in advance.","Liang介绍了Marin在训练前为1290亿参数MoE模型预先登记损失预测的做法,以检验能否提前预知模型表现。",https://x.com/percyliang/status/2058621601542009341
percy-liang,Percy Liang,posts,2026-05-20,paper,arXiv,Self-Verified Distillation: Your Language Model Is Secretly Its Own Synthetic Data Pipeline,Self-Verified Distillation: Your Language Model Is Secretly Its Own Synthetic Data Pipeline,"Shows a post-trained language model can keep improving from unlabeled prompts alone, acting as its own synthetic-data pipeline.",表明经过后训练的语言模型仅凭无标注提示即可自我改进，充当自身的合成数据流水线。,https://arxiv.org/abs/2605.26132v1
percy-liang,Percy Liang,posts,2026-05-13,x,@percyliang,"For the next Marin model, we are putting together a new data mix. Currently we have 18T tokens, but could use more. So if you are sitting on some secret stash o","For the next Marin model, we are putting together a new data mix. Currently we have 18T tokens, but could use more. So if you are sitting on some secret stash o",Liang said Marin's next model needs a new data mix beyond its current 18T tokens and asked the community for high-quality token sources.,"Liang表示Marin下一代模型需要在现有18万亿token基础上补充新的数据组合,并向社区征集高质量数据来源。",https://x.com/percyliang/status/2054550981527146942
percy-liang,Percy Liang,posts,2026-05-06,paper,arXiv,DecodingTrust-Agent Platform (DTap): A Controllable and Interactive Red-Teaming Platform for AI Agents,DecodingTrust-Agent Platform (DTap): A Controllable and Interactive Red-Teaming Platform for AI Agents,"DTap, a controllable red-teaming platform for stress-testing AI agents, extending the DecodingTrust line of trustworthiness evaluation.",DTap 是用于对 AI 智能体做压力测试的可控红队平台，延续 DecodingTrust 的可信度评测路线。,https://arxiv.org/abs/2605.04808v1
percy-liang,Percy Liang,posts,2026-05-05,x,@percyliang,"I find myself repeatedly explaining the difference between open-weight (DeepSeek), open-source (Olmo), open-development (Marin). Let's see if this restaurant an","I find myself repeatedly explaining the difference between open-weight (DeepSeek), open-source (Olmo), open-development (Marin). Let's see if this restaurant an","Liang laid out his distinction between open-weight (e.g. DeepSeek), open-source (e.g. Olmo) and open-development (Marin) models using a restaurant analogy.",Liang用餐厅类比阐述了开放权重(如DeepSeek)、开源(如Olmo)和开放式开发(Marin)三种模型开放程度的区别。,https://x.com/percyliang/status/2051722223887766009
percy-liang,Percy Liang,posts,2026-04-17,x,@percyliang,"Marin is using quantile balancing from @Jianlin_S (who developed RoPE, which was also a good idea) to train our current 1e23 FLOPs MoE. The idea is elegant: ass","Marin is using quantile balancing from @Jianlin_S (who developed RoPE, which was also a good idea) to train our current 1e23 FLOPs MoE. The idea is elegant: ass",Liang explained that Marin's current MoE run uses a quantile-balancing technique from Jianlin Su (creator of RoPE) to route tokens to experts.,Liang介绍Marin目前的MoE训练采用了苏剑林(RoPE的提出者)的分位数平衡方法来分配token给专家模块。,https://x.com/percyliang/status/2045010625877991535
percy-liang,Percy Liang,posts,2026-04-17,x,@percyliang,"This week, @classiclarryd kicked off a 129B (16B active) 1e23 FLOPs MoE run. In typical Marin style, we have fit scaling laws and have made a loss projection of","This week, @classiclarryd kicked off a 129B (16B active) 1e23 FLOPs MoE run. In typical Marin style, we have fit scaling laws and have made a loss projection of",Liang reported that Marin kicked off a 129B-parameter (16B active) MoE training run with a preregistered loss projection of 2.252.,"Liang报告Marin启动了1290亿参数(160亿激活参数)的MoE训练,并预先登记了2.252的损失预测值。",https://x.com/percyliang/status/2044994822965191106
percy-liang,Percy Liang,posts,2026-04-17,x,@percyliang,"This is Act II. Act I was about making an anonymity layer for LLMs (VPN for intelligence). Act II is about building a deeply personalized, private assistant on","This is Act II. Act I was about making an anonymity layer for LLMs (VPN for intelligence). Act II is about building a deeply personalized, private assistant on",Liang described the second phase of his project: building a deeply personalized private AI assistant on top of an anonymity layer for LLMs.,Liang介绍了其项目的第二阶段:在为LLM构建的匿名层之上打造一个深度个性化的私人助手。,https://x.com/percyliang/status/2044986927271846217
percy-liang,Percy Liang,posts,2026-04-01,x,@percyliang,Our 1e23 Delphi run finished last night. It's loss was within 0.005 of the projected (preregistered) loss. Note that these projections were based on only traini,Our 1e23 Delphi run finished last night. It's loss was within 0.005 of the projected (preregistered) loss. Note that these projections were based on only traini,Liang reported that Marin's 1e23-FLOP Delphi training run finished with a loss within 0.005 of the value predicted from models 100x smaller.,"Liang报告Marin的1e23 FLOPs规模Delphi训练已完成,损失值与用小100倍模型预测的结果相差仅0.005。",https://x.com/percyliang/status/2039377135501296036
percy-liang,Percy Liang,posts,2026-04-01,x,@percyliang,"Academic titles are funny. After 14 years, I finally have the official title that people might have always assumed I had.","Academic titles are funny. After 14 years, I finally have the official title that people might have always assumed I had.",Liang noted that after 14 years he finally received the official academic title people had long assumed he already held.,Liang表示自己在14年后终于获得了人们一直以为他早已拥有的正式学术头衔。,https://x.com/percyliang/status/2039362135181119873
percy-liang,Percy Liang,posts,2026-03-28,x,@percyliang,"Last time Marin 32B got burned by loss spikes, so this makes me very nervous...but maybe Delphi 1e23 will be different🤞","Last time Marin 32B got burned by loss spikes, so this makes me very nervous...but maybe Delphi 1e23 will be different🤞","Liang expressed anxiety going into the Delphi 1e23-FLOP training run, recalling that the earlier Marin 32B run had been hit by loss spikes.","Liang提到对即将进行的1e23 FLOPs规模Delphi训练感到紧张,因为此前Marin 32B训练曾遭遇损失骤增问题。",https://x.com/percyliang/status/2037756865803960522
percy-liang,Percy Liang,posts,2026-03-26,paper,arXiv,Estimating near-verbatim extraction risk in language models with decoding-constrained beam search,Estimating near-verbatim extraction risk in language models with decoding-constrained beam search,"Estimates near-verbatim extraction risk with a decoding-constrained beam search, from his ongoing collaboration with legal scholars on memorization and copyright.",用受约束解码的束搜索估计近似逐字提取风险，出自他与法学学者在记忆与版权问题上的持续合作。,https://arxiv.org/abs/2603.24917v3
percy-liang,Percy Liang,posts,2026-03-20,x,@percyliang,"In our last episode, careful tuning, scaling, and ensembles led to a 5x gain in data efficiency (requires 5x less data to get the same loss). Now, with a rephra","In our last episode, careful tuning, scaling, and ensembles led to a 5x gain in data efficiency (requires 5x less data to get the same loss). Now, with a rephra",Liang reported that adding a rephraser model on top of prior tuning and ensembling gains yielded a further 1.8x improvement in data efficiency.,"Liang报告在此前调优与集成方法带来的效率提升基础上,加入改写模型后数据效率又提升了1.8倍。",https://x.com/percyliang/status/2035112178580398341
percy-liang,Percy Liang,posts,2026-03-19,paper,arXiv,Data-efficient pre-training by scaling synthetic megadocs,Data-efficient pre-training by scaling synthetic megadocs,Studies how to design synthetic data so pre-training keeps improving when data rather than compute is the binding constraint.,研究在数据而非算力成为瓶颈时，如何设计合成数据以持续提升预训练效果。,https://arxiv.org/abs/2603.18534v1
percy-liang,Percy Liang,posts,2026-03-18,x,@percyliang,"In Marin, we are trying to get really good at scaling laws. We have trained models up to 1e22 FLOPs and have made a prediction of the loss at 1e23 FLOPs, which","In Marin, we are trying to get really good at scaling laws. We have trained models up to 1e22 FLOPs and have made a prediction of the loss at 1e23 FLOPs, which","Liang described Marin's scaling-law work, having trained models up to 1e22 FLOPs to predict performance at 1e23 FLOPs.","Liang介绍了Marin的规模定律研究,已训练出高达1e22 FLOPs的模型以预测1e23 FLOPs时的表现。",https://x.com/percyliang/status/2034367256277533100
percy-liang,Percy Liang,posts,2026-03-10,x,@percyliang,"I think it’s pretty clear that simulation is the next frontier for AI. The most impressive feats of AI to date are when we have a clear environment + reward, wh","I think it’s pretty clear that simulation is the next frontier for AI. The most impressive feats of AI to date are when we have a clear environment + reward, wh","Liang argued simulation is AI's next frontier, since the field's biggest breakthroughs have come where a clear environment and reward exist.","Liang认为模拟是AI的下一个前沿领域,因为该领域最大的突破往往出现在有明确环境和奖励的场景中。",https://x.com/percyliang/status/2031392872310911430
percy-liang,Percy Liang,posts,2026-03-07,x,@percyliang,"Normally replay old data reduces forgetting, but it actually helps you learn on new data too! We finally put this paper out on arxiv, but had it up as a Marin G","Normally replay old data reduces forgetting, but it actually helps you learn on new data too! We finally put this paper out on arxiv, but had it up as a Marin G",Liang announced an arXiv paper showing that replaying old data not only reduces forgetting but also improves learning on new data.,"Liang宣布发表了一篇arXiv论文,证明重放旧数据不仅能减少遗忘,还能提升对新数据的学习效果。",https://x.com/percyliang/status/2030084101559271490
percy-liang,Percy Liang,posts,2026-03-05,paper,arXiv,Replaying pre-training data improves fine-tuning,Replaying pre-training data improves fine-tuning,Shows that replaying pre-training data during fine-tuning produces a better domain model than fine-tuning on target data alone.,表明在微调时掺回预训练数据，比只用目标领域数据微调能得到更好的领域模型。,https://arxiv.org/abs/2603.04964v1
percy-liang,Percy Liang,posts,2026-02-27,x,@percyliang,"I stopped using ChatGPT a few months ago. Since then, I have been only using oa-chat. All chat history is stored locally. Each query is sent to OpenAI under a t","I stopped using ChatGPT a few months ago. Since then, I have been only using oa-chat. All chat history is stored locally. Each query is sent to OpenAI under a t","Liang said he switched from ChatGPT to his own privacy-preserving 'oa-chat' tool, which stores history locally and anonymizes each query sent to OpenAI.","Liang表示自己已改用其自研的隐私保护工具'oa-chat',该工具在本地存储聊天记录,并对发给OpenAI的每次请求做匿名化处理。",https://x.com/percyliang/status/2027447827660714273
percy-liang,Percy Liang,posts,2026-02-25,x,@percyliang,"These days, I'm much more excited about dataset releases than model releases. Models come and go and don't compose, whereas good datasets are more enduring and","These days, I'm much more excited about dataset releases than model releases. Models come and go and don't compose, whereas good datasets are more enduring and","Liang said he now finds dataset releases more exciting than model releases, since datasets endure and can be reused and revised while models come and go.","Liang表示他现在对数据集发布比模型发布更感兴趣,因为数据集更持久、可被反复研究使用和修订,而模型则不断更替。",https://x.com/percyliang/status/2026786262737396144
percy-liang,Percy Liang,posts,2026-02-23,paper,arXiv,Beyond a Single Extractor: Re-thinking HTML-to-Text Extraction for LLM Pretraining,Beyond a Single Extractor: Re-thinking HTML-to-Text Extraction for LLM Pretraining,"Argues that a single HTML-to-text extractor is the wrong foundation for web-scale pretraining corpora, and proposes a better extraction pipeline.",论证用单一的 HTML 转文本抽取器构建网络规模预训练语料并不合适，并提出更好的抽取流水线。,https://arxiv.org/abs/2602.19548v1
percy-liang,Percy Liang,posts,2026-02-12,paper,arXiv,VLAW: Iterative Co-Improvement of Vision-Language-Action Policy and World Model,VLAW: Iterative Co-Improvement of Vision-Language-Action Policy and World Model,"Co-improves a vision-language-action policy and a world model through iterative online interaction, with Chelsea Finn's robotics group.",与 Chelsea Finn 的机器人团队合作，通过迭代式在线交互协同改进视觉-语言-动作策略与世界模型。,https://arxiv.org/abs/2602.12063v2
percy-liang,Percy Liang,posts,2026-02-12,x,@percyliang,We are about to enter the age of simulation.,We are about to enter the age of simulation.,Liang declared that AI is entering the age of simulation.,Liang宣称AI正在进入模拟时代。,https://x.com/percyliang/status/2022012664009179380
percy-liang,Percy Liang,posts,2026-02-11,x,@percyliang,$3M to support the development of open benchmarks!,$3M to support the development of open benchmarks!,Liang announced $3M in funding to support the development of open benchmarks.,Liang宣布提供300万美元资金支持开放基准测试的开发。,https://x.com/percyliang/status/2021701152333877681
percy-liang,Percy Liang,posts,2026-02-06,paper,arXiv,When RL Meets Adaptive Speculative Training: A Unified Training-Serving System,When RL Meets Adaptive Speculative Training: A Unified Training-Serving System,"A unified system that trains the speculative decoder alongside serving rather than offline, speeding up LLM inference; work with the Together AI group he co-founded.",提出训练与推理服务统一的系统，让投机解码器随服务在线训练而非离线训练以加速大模型推理；与他联合创办的 Together AI 团队合作。,https://arxiv.org/abs/2602.06932v5
percy-liang,Percy Liang,posts,2026-01-24,x,@percyliang,"It's a triple threat - It produces actions! It produces future states! It produces values! You just need a good video model to get you started, and you get SOTA","It's a triple threat - It produces actions! It produces future states! It produces values! You just need a good video model to get you started, and you get SOTA","Liang described a video-model-based approach that jointly produces actions, future states and values, calling it state-of-the-art with only a good video model needed to start.","Liang介绍了一种基于视频模型的方法,可同时生成动作、未来状态和价值,称仅需一个优秀的视频模型即可达到最先进水平。",https://x.com/percyliang/status/2015169957894762715
percy-liang,Percy Liang,posts,2026-01-22,paper,arXiv,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,"Fine-tunes video generation models into visuomotor control and planning policies, with NVIDIA and Chelsea Finn's group.",将视频生成模型微调为视觉运动控制与规划策略，与英伟达及 Chelsea Finn 团队合作。,https://arxiv.org/abs/2601.16163v1
percy-liang,Percy Liang,posts,2026-01-21,x,@percyliang,"Don't use weight decay. Just normalize everything you see (updates + parameters). Works on top of your favorite optimizer (e.g., Muon). Result: 33% speedup + be","Don't use weight decay. Just normalize everything you see (updates + parameters). Works on top of your favorite optimizer (e.g., Muon). Result: 33% speedup + be","Liang shared a training trick, skipping weight decay in favor of normalizing updates and parameters, reporting a 33% speedup and better hyperparameter transfer on top of Muon.","Liang分享了一个训练技巧:不使用权重衰减,而是对更新量和参数做归一化处理,在Muon优化器基础上实现33%的加速并改善超参数迁移效果。",https://x.com/percyliang/status/2014066930164928897
percy-liang,Percy Liang,posts,2026-01-19,x,@percyliang,"If you use Pythia and like it, we're making an updated version. Tell us what you want. Here's a question for y'all: would you rather have a scaling suite traine","If you use Pythia and like it, we're making an updated version. Tell us what you want. Here's a question for y'all: would you rather have a scaling suite traine",Liang said his team is preparing an updated Pythia model suite and asked users whether they'd prefer training data drawn from Nemotron-CC.,"Liang表示团队正在准备更新版的Pythia模型套件,并询问用户是否希望使用Nemotron-CC的训练数据。",https://x.com/percyliang/status/2013389627391152504
percy-liang,Percy Liang,posts,2026-01-08,x,@percyliang,"To what extent can you prompt an LM and have it generated a whole copyrighted book? This doesn't work generically, but in some cases, we were able to get much m","To what extent can you prompt an LM and have it generated a whole copyrighted book? This doesn't work generically, but in some cases, we were able to get much m",Liang reported research on the extent to which prompting a language model can reproduce a whole copyrighted book verbatim.,"Liang介绍了一项研究,探讨通过提示语言模型能在多大程度上还原一整本受版权保护的书籍内容。",https://x.com/percyliang/status/2009074285613338964
percy-liang,Percy Liang,posts,2026-01-07,x,@percyliang,Need a reward model for robotics? Frontier VLMs actually don't work. We fine-tune one that works better.,Need a reward model for robotics? Frontier VLMs actually don't work. We fine-tune one that works better.,"Liang said frontier vision-language models don't work well as robotics reward models out of the box, so his team fine-tuned one that performs better.","Liang表示前沿视觉语言模型直接用作机器人奖励模型效果不佳,因此团队对其进行微调以获得更好表现。",https://x.com/percyliang/status/2008731722163368434
percy-liang,Percy Liang,posts,2026-01-06,paper,arXiv,Extracting books from production language models,Extracting books from production language models,"Demonstrates recovering book-length text from production language models, bearing directly on the copyright questions around memorization.",展示了从已上线的语言模型中还原成书长度的文本，直接关系到记忆引发的版权争议。,https://arxiv.org/abs/2601.02671v1
percy-liang,Percy Liang,posts,2026-01-02,paper,arXiv,RoboReward: General-Purpose Vision-Language Reward Models for Robotics,RoboReward: General-Purpose Vision-Language Reward Models for Robotics,"RoboReward, general-purpose vision-language reward models for robotics that remove the need for hand-labelled rewards.",RoboReward 是面向机器人的通用视觉-语言奖励模型，免去人工标注奖励的需要。,https://arxiv.org/abs/2601.00675v2
percy-liang,Percy Liang,posts,2025-12-15,x,@percyliang,"This is not just another strong open model. Nemotron actually releases training data (!), RL environments, and training code. This is a big difference: almost a","This is not just another strong open model. Nemotron actually releases training data (!), RL environments, and training code. This is a big difference: almost a","Liang praised Nemotron for releasing training data, RL environments and training code alongside the model, unlike most developers who only share weights.","Liang称赞Nemotron在发布模型的同时公开了训练数据、强化学习环境和训练代码,而多数开发者只提供模型权重。",https://x.com/percyliang/status/2000608134205985169
percy-liang,Percy Liang,posts,2025-12-11,paper,arXiv,The 2025 Foundation Model Transparency Index,The 2025 Foundation Model Transparency Index,"The 2025 edition of the Foundation Model Transparency Index he helped launch, scoring how openly the major developers report their practices.",他参与发起的基础模型透明度指数 2025 年版，评估主要开发者披露自身实践的开放程度。,https://arxiv.org/abs/2512.10169v1
percy-liang,Percy Liang,posts,2025-12-11,x,@percyliang,"Open-weight != transparency: What's interesting is not that IBM's open-weight Granite 3.3 is most transparent (95%), or that xAI's closed Grok 3 is least transp","Open-weight != transparency: What's interesting is not that IBM's open-weight Granite 3.3 is most transparent (95%), or that xAI's closed Grok 3 is least transp","Liang argued open-weight release does not equal transparency, noting his Foundation Model Transparency Index scored IBM's open-weight Granite 3.3 highest (95%) and xAI's closed Grok 3 lowest (14%).","Liang指出开放权重不等于透明度,他的基础模型透明度指数显示IBM开放权重的Granite 3.3得分最高(95%),而xAI闭源的Grok 3得分最低(14%)。",https://x.com/percyliang/status/1999000460427145346
percy-liang,Percy Liang,posts,2025-12-10,paper,arXiv,Comparing AI Agents to Cybersecurity Professionals in Real-World Penetration Testing,Comparing AI Agents to Cybersecurity Professionals in Real-World Penetration Testing,First head-to-head evaluation of AI agents against professional penetration testers in a live enterprise network.,首次在真实企业网络环境中将 AI 智能体与专业渗透测试人员正面对比评测。,https://arxiv.org/abs/2512.09882v2
percy-liang,Percy Liang,posts,2025-12-02,x,@percyliang,"Nice to see AA tracking openness! No matter how many times one says it, people don't seem to understand that openness is more than ""the ability to download mode","Nice to see AA tracking openness! No matter how many times one says it, people don't seem to understand that openness is more than ""the ability to download mode","Liang welcomed a new tracker for AI model openness, reiterating that openness means more than just being able to download model weights.","Liang对一项追踪AI模型开放度的新工具表示欢迎,并重申开放不仅仅意味着可以下载模型权重。",https://x.com/percyliang/status/1995959227937153293
